,size,false_positive_rating
0,2200,0.74218861019108
1,4200,0.5132744979198376
2,6200,0.3874562117027636
3,8200,0.30956563371624696
4,10200,0.19911616931252146
5,12200,0.15407717074972505
6,14200,0.10304582539705161
7,16200,0.07616611649882334
8,18200,0.05348620891568926
9,20200,0.03959155251132121
10,22200,0.028197991315698334
11,24200,0.020381308399583676
12,26200,0.015521788957014062
13,28200,0.011473418566050206
