,0,1,2,3,5,4,6,7,FPR_actual,size
0,2996004,1193,2003,369.0,138.0,117.0,60.0,116.0,0.00023166666666666667,2680
1,2996004,1193,2003,369.0,138.0,117.0,60.0,116.0,0.00023166666666666667,5680
2,2996004,3196,369,117.0,60.0,138.0,116.0,,5.266666666666667e-05,8680
3,2996004,3196,486,138.0,116.0,60.0,,,3.933333333333333e-05,11680
4,2996004,3880,116,,,,,,3.866666666666667e-05,14680
5,2996004,3880,116,,,,,,3.866666666666667e-05,17680
6,2996004,3880,116,,,,,,3.866666666666667e-05,20680
7,2996004,3880,116,,,,,,3.866666666666667e-05,23680
8,2996004,3880,116,,,,,,3.866666666666667e-05,26680
