,size,false_positive_rating
0,3800,0.5976067805529427
1,4300,0.5508514499886276
2,4800,0.5175994142472237
3,5300,0.4752981576364287
4,5800,0.44764929994084374
5,6300,0.4263318978793562
6,6800,0.40021140978176534
7,7300,0.38183995502519386
8,7800,0.3659137544403428
9,8300,0.3387320200747453
10,8800,0.32552871695987773
11,9300,0.31427530377601803
12,9800,0.29974970533204415
13,10300,0.23550374962562892
14,10800,0.22759303406382475
