,size,false_positive_rating
0,2229,0.7389880345724988
1,4229,0.508866706790218
2,6229,0.38160769134881833
3,8229,0.3049224339289405
4,10229,0.20078202918054827
5,12229,0.1490443680274423
6,14229,0.10336344001623292
7,16229,0.07749760872160318
8,18229,0.05293343902324368
9,20229,0.04032494707255943
10,22229,0.028772993322624466
11,24229,0.020431407966094314
12,26229,0.014511132626347189
13,28229,0.010814199788386235
