,1,2,0,3,FPR_actual,size
0,72,25.0,40,3863.0,0.0010498526612348488,2802
1,3863,,137,,0.0010477736792839356,4302
2,3863,,137,,0.0010477736792839356,5802
3,3863,,137,,0.0010477736792839356,7302
4,3863,,137,,0.0010477736792839356,8802
5,3863,,137,,0.0010477736792839356,10302
6,3863,,137,,0.0010477736792839356,11802
7,3863,,137,,0.0010477736792839356,13302
8,3863,,137,,0.0010477736792839356,14802
9,3863,,137,,0.0010477736792839356,16302
10,3863,,137,,0.0010477736792839356,17802
