,size,false_positive_rating
0,17313,0.06322696226018437
1,18313,0.053107882707892635
2,19313,0.045282821277298255
3,20313,0.03987277850673951
4,21313,0.03480415294661727
5,22313,0.027697787044645115
6,23313,0.02360545276326455
7,24313,0.021251257193609437
8,25313,0.01849396497451897
9,26313,0.015335755979316152
10,27313,0.01334671038263091
11,28313,0.011094882523953251
