,12,9,11,8,7,10,5,6,4,3,2,1,0,FPR_actual,size
0,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.0006391468163610832,17313
1,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.000567264206456535,18313
2,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.0005429842683988225,19313
3,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.0005673370477202855,20313
4,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.0006514805455674781,21313
5,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.0005790315132985415,22313
6,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.0006152661160756684,23313
7,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.0005792372324895318,24313
8,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.0005672755614794082,25313
9,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.0006156434893890293,26313
10,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.0006759442175591284,27313
11,1675705,2295599474,14103791,2564335245,1546956414,617089519,306057030,720120817,126440581,53380251,23525877,8990122,3399072,0.0005192056425211511,28313
