,0,3,1,2,4,FPR_target,FPR_actual,size,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,3971,7,10,7,5,0.08333333333333333,0.013333595856917867,2802,,,,,,,,,,,,,,,,,,,,,,,,,
1,3937,7,34,10,7,0.041666666666666664,0.006240937193650559,4828,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2,3901,10,36,34,7,0.020833333333333332,0.0024786080526264746,7574,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
3,3844,34,57,36,10,0.010416666666666666,0.0008305896145237925,10936,7.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,
4,3777,37,67,57,38,0.005208333333333333,0.00024478496323634773,13736,10.0,7.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,
5,3714,94,63,67,38,0.0026041666666666665,6.823622702700957e-05,15112,10.0,7.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,
6,3646,161,68,63,38,0.0013020833333333333,2.324447245248109e-05,15990,10.0,7.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
7,3585,222,61,70,38,0.0006510416666666666,5.933591665340237e-06,16500,10.0,7.0,5.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
8,3510,222,75,131,38,0.0003255208333333333,4.256932848750439e-06,16671,10.0,7.0,5.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
9,3423,222,87,206,38,0.00016276041666666666,8.442988370995748e-06,16785,10.0,7.0,5.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10,3340,222,83,293,38,8.138020833333333e-05,9.663584883559066e-06,16884,10.0,7.0,5.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11,3257,222,83,376,38,4.0690104166666664e-05,9.250069541943172e-06,16969,10.0,7.0,5.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12,3180,222,77,459,38,2.0345052083333332e-05,1.3001220554762553e-05,17038,10.0,7.0,5.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
13,3106,222,74,536,38,1.0172526041666666e-05,1.8013381267401712e-05,17098,10.0,7.0,5.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
14,3029,222,77,610,38,5.086263020833333e-06,1.7245633542066493e-05,17158,10.0,7.0,5.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
15,2966,222,63,687,38,2.5431315104166665e-06,2.4288171292327038e-05,17213,10.0,7.0,5.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,
16,2887,222,79,750,38,1.2715657552083333e-06,2.7453948085153014e-05,17269,10.0,7.0,5.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,
17,2815,222,72,829,38,6.357828776041666e-07,2.3608885257417696e-05,17328,10.0,7.0,5.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,
18,2726,222,89,901,38,3.178914388020833e-07,3.660257332880484e-05,17391,10.0,7.0,5.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,
19,2648,222,78,990,38,1.5894571940104166e-07,4.605578854867458e-05,17456,10.0,7.0,5.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,
20,2564,222,84,1068,38,7.947285970052083e-08,4.736348422054126e-05,17519,10.0,7.0,5.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,
21,2480,222,84,1152,38,3.9736429850260414e-08,4.952607819331531e-05,17584,10.0,7.0,5.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,
22,2417,222,63,1236,38,1.9868214925130207e-08,4.480166862887053e-05,17640,10.0,7.0,5.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,
23,2335,222,82,1299,38,9.934107462565104e-09,4.939478675100058e-05,17696,10.0,7.0,5.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,
24,2251,222,84,1381,38,4.967053731282552e-09,6.921120802363888e-05,17761,10.0,7.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,
25,2170,222,81,1465,38,2.483526865641276e-09,9.987522801716678e-05,17824,10.0,7.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0
