,size,false_positive_rating
0,9000,0.3210472944481246
1,10500,0.2338661902196847
2,12000,0.19224592437535235
3,13500,0.16155885274840018
4,15000,0.12590285940108029
5,16500,0.10405406771544073
6,18000,0.08468808561888366
7,19500,0.06962392295327206
8,21000,0.053960080369195335
9,22500,0.04581076307193662
10,24000,0.03775297323038101
