,size,false_positive_rating
0,12520,0.00023000605759694248
1,13520,0.00028386702068358607
2,14520,0.0001930604608640839
3,15520,0.0001431605361726219
4,16520,0.00019270740703205218
5,17520,0.00015387013669942114
6,18520,0.00020680453019989703
7,19520,0.00012107539407151811
8,20520,0.00013834081430493236
9,21520,0.00013327317507369122
10,22520,8.864879091345663e-05
11,23520,6.850507152218341e-05
12,24520,4.81154057244676e-05
